Date,Open,High,Low,Close,Adj Close,Volume
2017-11-10,116.709999,117.309998,116.099998,117.180000,111.780655,5156900
2017-11-13,117.220001,117.769997,116.680000,117.230003,111.828346,4279200
2017-11-14,116.820000,117.260002,116.250000,116.919998,111.532631,6996500
2017-11-15,116.209999,117.230003,116.070000,116.449997,111.084282,5372600
2017-11-16,115.250000,115.820000,114.379997,114.570000,110.314003,5888700
2017-11-17,114.669998,114.989998,113.900002,114.709999,110.448799,4337500
2017-11-20,114.769997,115.029999,114.440002,114.720001,110.458435,4634200
2017-11-21,115.139999,115.860001,114.919998,115.169998,110.891708,4596000
2017-11-22,115.489998,116.779999,115.320000,115.910004,111.604233,3951000
2017-11-24,116.550003,116.849998,116.309998,116.510002,112.181946,1744200
2017-11-27,115.849998,116.029999,115.239998,115.589996,111.296112,4490300
2017-11-28,115.919998,116.809998,115.739998,116.449997,112.124161,4004700
2017-11-29,116.199997,117.250000,115.830002,117.180000,112.827049,3661000
2017-11-30,117.260002,119.150002,117.230003,118.989998,114.569809,7896600
2017-12-01,119.809998,120.459999,118.519997,119.510002,115.070503,6831800
2017-12-04,119.809998,122.300003,119.370003,120.839996,116.351082,7366400
2017-12-05,120.540001,121.400002,120.150002,120.389999,115.917801,4380700
2017-12-06,119.989998,120.879997,119.519997,119.610001,115.166779,4852500
2017-12-07,119.500000,120.099998,118.959999,119.629997,115.186035,4908500
2017-12-08,119.959999,120.239998,119.099998,119.919998,115.465263,4122200
2017-12-11,120.290001,121.110001,120.120003,120.419998,115.946693,5929700
2017-12-12,119.809998,120.739998,119.559998,119.680000,115.234177,4300200
2017-12-13,119.430000,120.169998,118.680000,119.930000,115.474892,4399800
2017-12-14,119.809998,120.279999,119.500000,119.529999,115.089752,3736900
2017-12-15,120.440002,120.470001,119.510002,119.730003,115.282326,11226900
2017-12-18,119.919998,121.290001,119.620003,119.699997,115.253433,4654100
2017-12-19,120.320000,120.750000,119.510002,119.839996,115.388229,4599300
2017-12-20,120.279999,121.300003,119.650002,120.889999,116.399223,6286700
2017-12-21,121.389999,125.349998,121.070000,124.820000,120.183243,10109000
2017-12-22,124.849998,125.650002,124.570000,124.980003,120.337303,4735100
2017-12-26,125.230003,126.139999,125.050003,125.980003,121.300156,3348500
2017-12-27,125.959999,126.199997,125.129997,125.550003,120.886131,3452300
2017-12-28,125.690002,125.889999,125.290001,125.580002,120.915009,2191800
2017-12-29,125.360001,125.980003,125.190002,125.190002,120.539505,3829000
